id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
41960,Female,28,1,41,0,1-2 Year,Yes,2630,157,114,1
41961,Female,25,1,2,0,< 1 Year,Yes,26581,152,195,0
41962,Female,43,1,28,0,1-2 Year,Yes,28872,122,197,0
41963,Female,54,1,28,1,1-2 Year,No,26482,124,104,0
41964,Male,25,1,2,1,< 1 Year,No,32881,152,180,0
41965,Male,22,1,40,0,< 1 Year,No,2630,160,175,0
41966,Male,45,1,28,0,> 2 Years,Yes,59090,25,266,0
41967,Male,39,1,46,1,1-2 Year,No,36532,11,75,0
41968,Female,31,1,23,0,< 1 Year,Yes,24201,124,21,0
41969,Male,51,1,8,0,1-2 Year,Yes,2630,26,265,0
41970,Male,41,1,40,0,1-2 Year,Yes,21781,124,220,0
41971,Male,24,1,41,1,< 1 Year,No,33917,152,66,0
41972,Female,38,1,50,0,1-2 Year,Yes,34057,4,185,0
41973,Female,24,1,2,0,< 1 Year,Yes,29254,152,134,0
41974,Female,58,1,1,0,1-2 Year,Yes,2630,124,71,0
41975,Male,42,1,28,1,1-2 Year,No,46672,124,54,0
41976,Female,67,1,28,0,> 2 Years,Yes,33012,122,209,0
41977,Male,36,1,28,0,1-2 Year,Yes,2630,160,148,0
41978,Female,23,1,41,1,< 1 Year,No,42249,152,252,0
41979,Male,22,1,46,1,< 1 Year,No,27562,152,204,0
41980,Male,30,1,15,0,< 1 Year,No,2630,1,292,0
41981,Male,51,1,38,0,1-2 Year,Yes,32738,26,117,1
41982,Male,27,1,50,1,< 1 Year,No,32460,152,263,0
41983,Male,48,1,14,0,1-2 Year,Yes,23308,26,297,1
41984,Male,46,1,28,0,1-2 Year,Yes,33206,124,12,1
41985,Female,21,1,23,0,< 1 Year,Yes,31734,160,293,0
41986,Male,41,1,21,1,1-2 Year,No,48338,152,129,0
41987,Female,36,1,28,1,1-2 Year,No,43102,124,48,0
41988,Female,63,1,28,0,> 2 Years,Yes,48671,26,165,0
41989,Female,22,1,11,1,< 1 Year,No,37249,152,200,0
41990,Male,25,1,3,1,< 1 Year,No,28483,152,169,0
41991,Male,54,1,28,1,1-2 Year,No,45890,124,211,0
41992,Female,53,1,26,0,< 1 Year,No,2630,1,126,0
41993,Female,66,1,18,0,1-2 Year,Yes,2630,157,262,0
41994,Female,50,1,28,0,1-2 Year,Yes,28698,122,50,0
41995,Male,20,1,12,1,< 1 Year,No,25242,160,288,0
41996,Male,34,1,15,0,1-2 Year,Yes,32261,124,295,0
41997,Female,75,1,18,1,1-2 Year,Yes,2630,3,296,0
41998,Female,31,1,8,0,< 1 Year,Yes,52124,26,81,1
41999,Male,67,1,46,0,> 2 Years,Yes,37595,26,33,0
42000,Female,21,1,40,0,< 1 Year,Yes,27947,152,131,0
42001,Male,25,1,18,1,< 1 Year,No,37367,152,273,0
42002,Male,48,1,28,1,1-2 Year,No,52583,26,226,0
42003,Male,23,1,35,1,< 1 Year,No,24908,152,287,0
42004,Male,27,1,47,1,< 1 Year,No,23763,26,152,0
42005,Female,38,1,28,1,1-2 Year,No,42725,124,65,0
42006,Female,23,1,36,1,< 1 Year,No,44814,152,276,0
42007,Female,37,1,46,0,1-2 Year,Yes,2630,124,114,1
42008,Male,23,1,21,0,< 1 Year,Yes,29683,152,10,1
42009,Male,42,1,28,0,1-2 Year,Yes,32405,124,208,0
42010,Male,37,1,3,0,1-2 Year,Yes,22835,124,88,1
42011,Female,25,1,45,1,< 1 Year,No,24553,152,149,0
42012,Female,24,1,20,0,< 1 Year,No,2630,152,161,0
42013,Female,22,1,8,0,< 1 Year,Yes,25614,152,231,0
42014,Male,60,1,42,0,1-2 Year,Yes,39864,26,17,0
42015,Male,60,1,46,0,1-2 Year,Yes,46682,26,281,0
42016,Female,47,1,28,0,1-2 Year,Yes,45492,124,35,0
42017,Male,22,1,15,0,< 1 Year,Yes,39069,152,161,0
42018,Female,23,1,30,1,< 1 Year,No,27636,152,263,0
42019,Male,43,1,45,1,1-2 Year,Yes,2630,156,14,0
42020,Female,25,1,10,1,< 1 Year,No,31359,152,249,0
42021,Male,21,1,24,0,< 1 Year,Yes,23968,152,214,0
42022,Female,23,1,12,1,< 1 Year,No,33340,152,188,0
42023,Male,64,1,50,1,1-2 Year,No,19701,26,290,0
42024,Female,33,1,28,0,1-2 Year,Yes,18334,26,68,1
42025,Female,66,1,28,1,1-2 Year,No,36226,26,224,0
42026,Female,27,1,28,1,< 1 Year,Yes,60740,152,32,0
42027,Female,56,1,30,0,1-2 Year,No,25377,26,243,0
42028,Female,48,1,28,0,1-2 Year,Yes,27331,122,65,1
42029,Female,42,1,28,0,1-2 Year,Yes,52808,26,205,0
42030,Male,54,1,6,0,1-2 Year,Yes,31501,26,242,1
42031,Female,78,1,33,0,1-2 Year,Yes,35052,124,295,0
42032,Female,23,1,8,1,< 1 Year,No,72704,151,128,0
42033,Male,23,1,33,0,< 1 Year,Yes,39825,152,33,0
42034,Male,58,1,28,0,> 2 Years,Yes,56395,26,171,1
42035,Male,52,1,28,0,1-2 Year,Yes,2630,124,90,0
42036,Male,60,1,28,0,1-2 Year,Yes,27983,158,117,0
42037,Female,23,1,11,0,< 1 Year,Yes,2630,152,27,0
42038,Female,26,1,21,1,< 1 Year,No,28607,152,44,0
42039,Male,41,1,41,0,1-2 Year,Yes,31140,124,278,1
42040,Male,33,1,28,0,1-2 Year,Yes,2630,124,103,0
42041,Female,22,1,36,0,< 1 Year,Yes,39400,152,279,0
42042,Male,22,1,23,0,< 1 Year,Yes,33933,152,37,0
42043,Female,25,1,8,0,< 1 Year,Yes,49116,152,111,0
42044,Male,27,1,28,1,< 1 Year,No,38344,152,52,0
42045,Male,56,1,28,0,1-2 Year,Yes,48270,124,177,0
42046,Female,24,1,11,1,< 1 Year,No,32742,152,87,0
42047,Female,61,1,31,1,1-2 Year,No,2630,148,239,0
42048,Male,50,1,13,1,1-2 Year,No,2630,26,193,0
42049,Male,58,1,28,1,1-2 Year,No,52280,55,239,0
42050,Male,24,1,35,1,< 1 Year,No,47036,152,289,0
42051,Male,58,1,28,0,1-2 Year,Yes,39938,26,14,0
42052,Male,31,1,41,1,< 1 Year,No,2630,1,74,0
42053,Female,74,1,50,1,1-2 Year,No,29057,8,221,0
42054,Male,46,1,27,1,1-2 Year,No,22404,155,49,0
42055,Male,36,1,33,0,1-2 Year,Yes,26413,163,134,0
42056,Male,30,1,28,0,< 1 Year,Yes,38162,152,249,0
42057,Male,66,1,28,1,1-2 Year,No,45593,26,116,0
42058,Male,55,1,41,0,> 2 Years,Yes,33316,124,235,0
42059,Male,21,1,46,1,< 1 Year,No,23290,160,96,0
42060,Female,63,1,28,0,1-2 Year,Yes,26409,124,78,0
42061,Female,35,1,28,0,1-2 Year,Yes,41445,124,83,0
42062,Male,44,1,0,1,1-2 Year,No,2630,26,132,0
42063,Female,24,1,3,1,< 1 Year,No,25536,152,167,0
42064,Male,22,1,46,1,< 1 Year,No,28349,152,195,0
42065,Female,39,1,28,0,1-2 Year,Yes,74274,26,10,0
42066,Female,26,1,33,1,< 1 Year,No,38806,152,183,0
42067,Male,28,1,30,1,< 1 Year,No,2630,151,39,0
42068,Female,23,1,8,1,< 1 Year,No,44224,152,299,0
42069,Male,43,1,8,1,1-2 Year,No,34152,26,243,0
42070,Female,24,1,10,1,< 1 Year,No,31055,152,226,0
42071,Male,45,1,35,1,1-2 Year,No,25591,124,181,0
42072,Male,44,1,28,0,1-2 Year,Yes,34598,13,11,0
42073,Male,45,1,28,0,> 2 Years,Yes,31171,26,150,1
42074,Female,33,1,31,0,< 1 Year,Yes,2630,152,271,0
42075,Female,62,1,49,0,1-2 Year,Yes,2630,156,283,0
42076,Male,36,1,50,0,1-2 Year,Yes,49762,124,234,0
42077,Female,24,1,2,1,< 1 Year,No,29350,152,20,0
42078,Male,79,1,8,1,1-2 Year,Yes,36418,26,274,0
42079,Male,45,1,3,0,1-2 Year,Yes,25305,124,81,0
42080,Male,71,1,28,0,1-2 Year,Yes,55516,26,216,1
42081,Female,23,1,6,0,< 1 Year,Yes,26404,152,26,0
42082,Female,32,1,35,1,< 1 Year,No,24691,152,26,0
42083,Female,33,1,3,0,< 1 Year,Yes,2630,152,46,0
42084,Male,64,1,8,0,> 2 Years,Yes,73872,124,188,1
42085,Male,48,1,8,0,1-2 Year,Yes,2630,26,192,1
42086,Female,29,1,10,1,< 1 Year,No,2630,152,91,0
42087,Female,61,1,23,0,1-2 Year,Yes,2630,156,65,0
42088,Male,39,1,47,0,1-2 Year,Yes,39394,16,229,1
42089,Male,51,1,41,1,1-2 Year,No,26551,12,287,0
42090,Female,23,1,47,1,< 1 Year,No,27901,152,282,0
42091,Male,60,1,28,0,1-2 Year,Yes,31192,26,87,1
42092,Male,37,1,47,1,1-2 Year,No,22183,152,12,0
42093,Male,24,1,8,1,< 1 Year,No,38128,160,266,0
42094,Female,43,1,8,1,1-2 Year,No,43539,124,270,0
42095,Male,40,1,28,0,> 2 Years,Yes,2630,122,259,1
42096,Female,24,1,15,0,< 1 Year,No,24713,152,270,0
42097,Female,40,1,8,1,1-2 Year,No,2630,124,207,0
42098,Male,23,1,41,0,1-2 Year,Yes,23640,154,244,1
42099,Female,23,1,46,1,< 1 Year,No,34931,152,268,0
42100,Male,57,1,41,1,1-2 Year,No,47673,26,251,0
42101,Female,22,1,24,0,< 1 Year,Yes,47029,152,96,0
42102,Female,57,1,28,1,1-2 Year,No,34025,26,217,0
42103,Female,27,1,28,1,< 1 Year,No,37343,152,217,0
42104,Female,51,1,41,0,1-2 Year,Yes,57770,26,21,0
42105,Male,54,1,33,0,1-2 Year,Yes,2630,156,34,1
42106,Female,41,1,8,0,1-2 Year,Yes,50015,25,57,0
42107,Female,39,1,2,0,1-2 Year,Yes,2630,163,84,1
42108,Female,23,1,6,1,< 1 Year,No,28762,152,180,0
42109,Female,65,1,28,1,1-2 Year,No,31466,26,116,0
42110,Male,52,1,8,1,1-2 Year,No,42682,124,71,0
42111,Male,22,1,28,0,1-2 Year,Yes,48060,124,60,0
42112,Female,31,1,29,1,< 1 Year,No,44253,152,281,0
42113,Female,30,1,11,1,< 1 Year,No,24652,152,93,0
42114,Male,35,1,8,1,1-2 Year,Yes,2630,156,47,0
42115,Female,45,1,8,0,1-2 Year,Yes,41120,30,197,1
42116,Female,69,1,8,1,1-2 Year,No,28777,152,22,0
42117,Male,75,1,28,0,1-2 Year,Yes,37508,26,187,0
42118,Male,59,1,28,0,> 2 Years,Yes,40512,3,223,1
42119,Male,38,1,29,0,1-2 Year,Yes,29558,124,264,0
42120,Male,35,1,28,0,1-2 Year,Yes,28826,124,183,0
42121,Male,29,1,15,0,< 1 Year,Yes,29858,152,225,0
42122,Male,63,1,38,0,1-2 Year,Yes,37546,124,86,0
42123,Female,62,1,28,0,1-2 Year,Yes,28802,26,153,1
42124,Male,45,1,48,0,1-2 Year,Yes,2630,26,140,0
42125,Male,23,1,41,1,< 1 Year,No,22338,152,205,0
42126,Male,49,1,3,0,1-2 Year,Yes,2630,26,23,0
42127,Female,46,1,41,0,1-2 Year,No,35530,124,117,0
42128,Male,59,1,35,0,> 2 Years,Yes,36460,26,111,1
42129,Male,43,1,28,0,1-2 Year,Yes,33660,124,179,0
42130,Male,31,1,28,0,< 1 Year,Yes,43544,154,72,0
42131,Male,31,1,3,1,< 1 Year,No,30083,152,227,0
42132,Female,26,1,39,0,< 1 Year,Yes,26486,152,36,0
42133,Female,46,1,28,0,1-2 Year,Yes,101935,26,246,0
42134,Male,36,1,28,0,1-2 Year,Yes,39749,154,15,0
42135,Female,24,1,28,1,< 1 Year,No,42148,152,235,0
42136,Male,25,1,30,1,< 1 Year,No,29676,152,282,0
42137,Female,46,1,28,0,1-2 Year,Yes,45485,26,144,1
42138,Female,21,1,11,1,< 1 Year,Yes,2630,152,194,0
42139,Female,61,1,8,0,1-2 Year,Yes,44473,124,266,0
42140,Male,51,1,28,1,1-2 Year,No,68429,26,284,0
42141,Female,71,1,20,1,1-2 Year,No,2630,122,276,0
42142,Female,28,1,10,1,< 1 Year,No,30319,152,196,0
42143,Female,36,1,46,0,1-2 Year,Yes,36814,26,213,1
42144,Male,67,1,7,1,1-2 Year,No,39839,26,133,0
42145,Male,40,1,28,0,1-2 Year,Yes,31063,26,288,1
42146,Male,58,1,38,1,1-2 Year,No,42976,26,157,0
42147,Male,29,1,28,0,< 1 Year,Yes,69856,124,126,1
42148,Female,34,1,11,0,1-2 Year,Yes,33291,12,219,0
42149,Male,54,1,35,0,1-2 Year,Yes,28791,124,111,1
42150,Female,29,1,7,0,< 1 Year,Yes,2630,160,211,0
42151,Male,20,1,2,1,< 1 Year,Yes,28587,160,163,0
42152,Female,54,1,50,0,1-2 Year,No,32133,17,177,0
42153,Male,22,1,43,1,< 1 Year,No,47972,152,209,0
42154,Male,46,1,28,0,1-2 Year,Yes,32004,23,292,1
42155,Male,62,1,7,0,1-2 Year,Yes,2630,26,263,0
42156,Male,51,1,3,0,1-2 Year,Yes,40052,26,71,1
42157,Female,26,1,41,1,< 1 Year,No,32258,26,298,0
42158,Male,30,1,41,0,< 1 Year,Yes,20854,152,105,0
42159,Female,22,1,41,1,< 1 Year,No,32620,152,33,0
42160,Male,34,1,29,0,1-2 Year,Yes,18726,154,199,1
42161,Female,70,1,15,1,1-2 Year,No,26040,26,91,0
42162,Female,30,1,23,0,< 1 Year,Yes,2630,156,266,0
42163,Female,27,1,15,1,< 1 Year,No,2630,160,287,0
42164,Male,55,1,43,0,< 1 Year,Yes,43361,26,253,1
42165,Male,44,1,24,0,1-2 Year,Yes,23376,154,249,1
42166,Male,31,1,41,0,1-2 Year,No,31461,154,231,0
42167,Male,53,1,15,0,1-2 Year,Yes,29727,124,285,0
42168,Female,25,1,6,1,< 1 Year,No,40412,152,34,0
42169,Male,25,1,41,1,< 1 Year,No,30405,152,116,0
42170,Female,63,1,28,1,1-2 Year,No,2630,26,95,0
42171,Male,25,1,8,1,< 1 Year,No,33533,160,57,0
42172,Male,24,1,13,1,< 1 Year,No,2630,152,239,0
42173,Female,21,1,25,1,< 1 Year,No,21500,152,56,0
42174,Male,62,1,41,0,> 2 Years,Yes,33348,26,80,1
42175,Female,59,1,28,0,> 2 Years,Yes,2630,122,10,0
42176,Female,35,1,46,0,1-2 Year,Yes,29974,124,11,1
42177,Male,25,1,43,1,< 1 Year,No,22491,152,20,0
42178,Male,49,1,28,0,1-2 Year,Yes,34951,26,19,1
42179,Female,31,1,8,1,< 1 Year,No,52280,152,73,0
42180,Male,45,1,29,1,1-2 Year,No,2630,124,256,0
42181,Male,59,1,29,0,< 1 Year,No,2630,1,55,0
42182,Female,24,1,47,1,< 1 Year,No,30489,152,280,0
42183,Male,24,1,41,1,< 1 Year,No,42385,152,66,0
42184,Female,22,1,3,0,< 1 Year,Yes,32866,152,169,1
42185,Male,28,1,34,1,< 1 Year,No,33953,151,29,0
42186,Male,56,1,40,0,1-2 Year,Yes,34989,26,224,0
42187,Male,63,1,39,1,1-2 Year,No,2630,124,206,0
42188,Male,45,1,28,0,1-2 Year,Yes,48407,26,194,0
42189,Male,40,1,35,0,1-2 Year,Yes,45137,124,214,1
42190,Male,35,1,36,1,1-2 Year,No,2630,124,54,0
42191,Male,52,1,28,0,1-2 Year,Yes,30858,60,228,0
42192,Female,48,1,7,0,1-2 Year,No,2630,26,12,0
42193,Female,71,1,30,0,1-2 Year,Yes,33224,152,165,0
42194,Female,41,1,41,0,1-2 Year,Yes,27795,26,57,0
42195,Female,23,1,30,1,< 1 Year,No,23178,152,130,0
42196,Male,39,1,25,0,1-2 Year,Yes,24577,124,70,1
42197,Female,27,1,34,0,< 1 Year,No,23833,152,201,0
42198,Male,67,1,30,1,1-2 Year,No,2630,152,53,0
42199,Male,54,1,28,0,> 2 Years,Yes,39251,124,135,1
42200,Male,28,1,11,1,< 1 Year,No,29228,152,64,0
42201,Male,38,1,8,0,1-2 Year,Yes,38928,152,265,0
42202,Female,28,1,2,1,< 1 Year,No,30062,152,136,0
42203,Male,55,1,47,1,1-2 Year,No,26852,26,252,0
42204,Female,28,1,10,1,< 1 Year,No,2630,151,184,0
42205,Female,68,1,48,0,1-2 Year,Yes,2630,15,60,0
42206,Male,20,1,8,0,< 1 Year,Yes,58949,160,166,0
42207,Male,23,1,33,1,< 1 Year,No,32189,152,128,0
42208,Female,40,1,3,0,1-2 Year,Yes,39454,55,260,0
42209,Male,24,1,28,0,< 1 Year,Yes,31613,152,222,1
42210,Female,69,1,28,0,1-2 Year,Yes,47943,26,256,0
42211,Male,65,1,28,1,1-2 Year,No,33468,124,130,0
42212,Male,68,1,15,1,1-2 Year,No,2630,14,70,0
42213,Male,71,1,28,1,1-2 Year,No,41179,30,110,0
42214,Female,26,1,28,1,< 1 Year,No,41306,152,21,0
42215,Female,23,1,11,1,< 1 Year,No,25958,151,296,0
42216,Male,36,1,14,0,1-2 Year,Yes,2630,154,272,0
42217,Female,48,1,19,0,1-2 Year,Yes,34545,124,82,0
42218,Female,22,1,28,1,< 1 Year,No,36711,152,123,0
42219,Female,44,1,28,0,1-2 Year,Yes,36627,124,101,1
42220,Male,51,1,50,0,1-2 Year,Yes,2630,30,263,0
42221,Male,22,1,30,1,< 1 Year,No,26865,152,22,0
42222,Female,22,1,28,1,< 1 Year,No,2630,152,148,0
42223,Female,23,1,39,0,< 1 Year,Yes,37501,152,21,0
42224,Male,53,1,14,0,1-2 Year,Yes,2630,26,107,0
42225,Male,51,1,46,0,1-2 Year,Yes,28032,124,54,0
42226,Female,25,1,29,0,< 1 Year,Yes,2630,152,248,1
42227,Male,64,1,28,0,1-2 Year,Yes,38137,26,35,0
42228,Female,33,1,41,0,1-2 Year,Yes,17604,124,278,1
42229,Female,48,1,8,1,1-2 Year,No,45164,26,35,0
42230,Female,41,1,47,0,1-2 Year,Yes,34097,124,36,0
42231,Male,28,1,8,0,< 1 Year,No,47075,152,101,0
42232,Male,52,1,28,0,1-2 Year,Yes,49120,55,234,1
42233,Female,30,1,15,0,< 1 Year,No,36257,152,72,0
42234,Male,78,1,41,0,1-2 Year,Yes,18357,26,114,0
42235,Female,63,1,15,0,1-2 Year,Yes,36527,152,43,0
42236,Male,37,1,28,0,1-2 Year,Yes,2630,124,267,1
42237,Male,54,1,28,1,1-2 Year,No,48327,26,58,0
42238,Female,22,1,47,1,< 1 Year,No,33410,152,163,0
42239,Male,22,1,9,0,< 1 Year,Yes,26499,152,242,0
42240,Male,40,1,15,0,1-2 Year,Yes,35464,152,265,0
42241,Female,21,1,28,0,< 1 Year,Yes,41171,152,139,1
42242,Male,49,1,38,0,1-2 Year,Yes,25731,26,107,0
42243,Female,44,1,28,0,> 2 Years,Yes,38097,26,220,1
42244,Male,20,1,3,0,< 1 Year,Yes,2630,160,245,0
42245,Male,21,1,9,0,< 1 Year,Yes,38056,160,184,0
42246,Male,48,1,28,0,> 2 Years,Yes,2630,157,59,0
42247,Female,23,1,8,1,< 1 Year,No,65954,152,101,0
42248,Female,23,1,33,1,< 1 Year,No,30284,152,182,0
42249,Male,27,1,15,1,< 1 Year,No,31936,26,199,0
42250,Female,30,1,50,1,< 1 Year,No,37426,152,275,0
42251,Female,31,1,8,1,< 1 Year,No,2630,152,40,0
42252,Female,27,1,16,1,< 1 Year,No,2630,152,175,0
42253,Male,54,1,8,0,1-2 Year,Yes,43139,124,253,0
42254,Female,20,1,8,1,< 1 Year,No,49684,160,153,0
42255,Male,48,1,28,1,1-2 Year,No,42214,122,39,0
42256,Female,22,1,28,1,< 1 Year,No,51716,152,176,0
42257,Female,41,1,28,0,1-2 Year,Yes,57735,26,38,1
42258,Male,44,1,30,1,1-2 Year,No,26468,124,137,0
42259,Female,52,1,2,1,1-2 Year,No,29205,124,273,0
42260,Female,22,1,8,1,< 1 Year,No,47021,152,233,0
42261,Male,35,1,15,1,1-2 Year,No,33547,152,12,0
42262,Female,29,1,8,1,< 1 Year,No,30888,152,151,0
42263,Female,47,1,28,0,> 2 Years,Yes,44369,26,214,1
42264,Male,24,1,8,1,< 1 Year,No,60404,152,274,0
42265,Female,32,1,16,1,< 1 Year,No,17103,152,137,0
42266,Male,47,1,28,0,1-2 Year,Yes,51112,26,230,1
42267,Female,46,1,32,1,1-2 Year,No,27774,124,124,0
42268,Female,38,1,45,0,1-2 Year,Yes,2630,36,63,1
42269,Male,42,1,3,0,1-2 Year,Yes,33243,26,116,0
42270,Female,55,1,37,1,1-2 Year,No,29159,26,90,0
42271,Female,24,1,36,1,< 1 Year,No,34478,152,173,0
42272,Male,21,1,3,0,< 1 Year,Yes,58165,160,50,0
42273,Male,30,1,11,0,1-2 Year,Yes,2630,124,44,1
42274,Female,23,1,8,0,< 1 Year,Yes,36000,152,285,0
42275,Female,20,1,3,1,< 1 Year,Yes,2630,163,284,0
42276,Male,50,1,28,0,1-2 Year,Yes,31314,124,248,0
42277,Female,23,1,8,1,< 1 Year,No,32836,152,101,0
42278,Male,51,1,4,0,1-2 Year,Yes,2630,26,264,1
42279,Male,60,1,32,0,1-2 Year,Yes,36254,124,115,1
42280,Male,45,1,28,0,1-2 Year,Yes,51607,37,56,0
42281,Female,21,1,28,1,< 1 Year,No,88891,152,22,0
42282,Male,24,1,13,1,< 1 Year,No,19238,152,52,0
42283,Female,21,1,2,0,< 1 Year,Yes,32689,160,271,0
42284,Male,52,1,41,1,1-2 Year,No,27122,124,207,0
42285,Female,26,1,50,0,< 1 Year,No,39382,152,202,0
42286,Male,53,1,41,0,> 2 Years,Yes,2630,157,235,0
42287,Female,22,1,10,0,< 1 Year,Yes,21597,152,234,0
42288,Male,36,1,43,0,1-2 Year,Yes,29657,124,35,0
42289,Female,44,1,28,0,> 2 Years,Yes,32516,124,188,0
42290,Male,23,1,8,1,< 1 Year,No,46183,152,139,0
42291,Female,23,1,45,1,< 1 Year,No,26448,152,259,0
42292,Male,61,1,8,1,1-2 Year,No,56595,7,43,0
42293,Male,45,1,47,0,1-2 Year,Yes,37860,16,75,0
42294,Male,56,1,8,1,1-2 Year,Yes,48031,26,132,0
42295,Female,65,1,28,0,1-2 Year,Yes,34619,124,205,0
42296,Female,56,1,28,0,> 2 Years,Yes,50243,26,207,0
42297,Female,34,1,29,0,1-2 Year,Yes,24652,124,136,1
42298,Male,41,1,47,0,1-2 Year,Yes,22848,26,118,1
42299,Female,25,1,19,1,< 1 Year,No,36875,152,117,0
42300,Female,65,1,28,1,1-2 Year,No,42386,125,126,0
42301,Male,22,1,28,1,< 1 Year,No,23066,152,126,0
42302,Female,27,1,14,1,< 1 Year,No,67377,152,299,0
42303,Female,42,1,24,0,1-2 Year,No,27661,124,91,0
42304,Male,59,1,50,0,1-2 Year,Yes,2630,26,294,0
42305,Female,73,1,28,0,1-2 Year,Yes,36981,125,247,1
42306,Male,44,1,28,0,> 2 Years,Yes,2630,124,155,1
42307,Male,50,1,28,0,1-2 Year,Yes,45326,154,89,0
42308,Male,46,1,28,0,1-2 Year,Yes,36308,26,268,1
42309,Female,25,1,18,1,< 1 Year,No,31443,152,97,0
42310,Male,37,1,8,0,1-2 Year,Yes,41455,124,256,0
42311,Male,22,1,49,0,< 1 Year,Yes,29488,160,99,0
42312,Female,71,1,28,1,1-2 Year,No,32492,26,50,0
42313,Male,51,1,8,1,1-2 Year,No,28542,26,33,0
42314,Female,25,1,25,1,< 1 Year,No,23717,152,70,0
42315,Male,42,1,26,0,1-2 Year,Yes,34933,124,19,0
42316,Female,24,1,8,1,< 1 Year,No,48439,152,239,0
42317,Male,72,1,23,0,1-2 Year,Yes,2630,157,212,1
42318,Male,20,1,50,0,< 1 Year,Yes,2630,160,147,0
42319,Male,22,1,46,1,< 1 Year,No,32219,152,234,0
42320,Male,54,1,28,0,1-2 Year,Yes,57313,26,180,1
42321,Male,57,1,28,1,1-2 Year,No,42290,124,30,0
42322,Male,48,1,28,0,1-2 Year,Yes,38314,26,134,1
42323,Male,24,1,8,1,< 1 Year,No,31417,152,259,0
42324,Female,53,1,28,0,1-2 Year,Yes,2630,156,68,0
42325,Female,25,1,27,0,< 1 Year,Yes,29833,152,10,0
42326,Female,25,1,15,0,< 1 Year,Yes,38956,152,152,0
42327,Female,24,1,8,1,< 1 Year,No,48454,152,279,0
42328,Female,46,1,39,0,> 2 Years,Yes,58159,124,287,0
42329,Male,29,1,14,1,< 1 Year,No,35938,152,142,0
42330,Female,40,1,11,1,1-2 Year,No,39300,26,20,0
42331,Female,24,1,45,1,< 1 Year,No,35197,152,273,0
42332,Female,62,1,28,0,> 2 Years,Yes,58520,124,208,0
42333,Female,25,1,47,1,< 1 Year,No,36194,152,211,0
42334,Male,51,1,28,1,1-2 Year,No,2630,26,269,0
42335,Male,22,1,6,0,< 1 Year,Yes,24549,152,100,0
42336,Female,24,1,7,1,< 1 Year,No,40705,152,206,0
42337,Female,41,1,28,0,1-2 Year,Yes,38333,13,185,1
42338,Female,26,1,16,1,< 1 Year,No,31399,152,27,0
42339,Male,54,1,38,1,1-2 Year,No,34816,26,28,0
42340,Male,24,1,31,1,< 1 Year,No,2630,152,178,0
42341,Female,21,1,3,0,< 1 Year,Yes,30506,160,113,0
42342,Female,73,1,28,0,1-2 Year,Yes,28564,26,119,0
42343,Male,47,1,46,0,1-2 Year,Yes,47365,155,18,1
42344,Male,45,1,3,0,1-2 Year,Yes,35824,124,119,0
42345,Male,30,1,29,0,1-2 Year,Yes,2630,157,20,0
42346,Female,41,1,28,0,1-2 Year,Yes,38339,124,48,0
42347,Male,20,1,36,1,< 1 Year,No,34406,160,237,0
42348,Male,24,1,28,1,< 1 Year,No,55670,155,31,0
42349,Male,28,1,23,1,< 1 Year,No,32381,152,270,0
42350,Male,22,1,11,1,< 1 Year,No,50744,152,116,0
42351,Male,37,1,8,0,1-2 Year,Yes,37610,26,82,0
42352,Female,27,1,41,1,< 1 Year,No,31858,152,84,0
42353,Male,50,1,46,1,1-2 Year,No,23957,26,238,0
42354,Female,77,1,28,0,1-2 Year,Yes,33564,26,297,0
42355,Male,59,1,24,1,1-2 Year,No,35996,124,103,0
42356,Male,37,1,29,0,1-2 Year,Yes,31302,124,206,1
42357,Male,68,1,28,0,1-2 Year,Yes,75249,154,34,0
42358,Male,42,1,33,0,1-2 Year,Yes,27503,124,83,0
42359,Female,23,1,49,1,< 1 Year,No,2630,152,56,0
42360,Male,20,1,36,1,< 1 Year,No,51005,160,190,0
42361,Female,24,1,8,1,< 1 Year,No,33923,152,164,0
42362,Female,28,1,36,0,< 1 Year,Yes,2630,152,248,0
42363,Female,30,1,14,0,1-2 Year,Yes,26856,124,254,1
42364,Female,26,1,6,1,< 1 Year,No,2630,152,197,0
42365,Male,20,1,37,0,< 1 Year,Yes,28395,160,284,0
42366,Male,23,1,28,0,1-2 Year,Yes,2630,158,263,0
42367,Male,56,1,28,0,> 2 Years,Yes,50395,26,195,1
42368,Female,47,1,46,1,1-2 Year,No,38187,11,205,0
42369,Male,31,1,28,0,< 1 Year,Yes,88746,26,77,1
42370,Male,35,1,17,0,1-2 Year,Yes,38917,124,125,0
42371,Male,25,1,2,0,< 1 Year,Yes,27254,152,35,1
42372,Female,37,1,8,1,1-2 Year,No,54920,7,173,0
42373,Male,57,1,45,0,1-2 Year,Yes,26250,155,51,1
42374,Male,26,1,30,1,< 1 Year,No,24307,152,81,0
42375,Male,24,1,47,1,< 1 Year,No,32535,152,274,0
42376,Female,23,1,7,0,< 1 Year,Yes,30251,160,249,0
42377,Male,41,1,28,0,1-2 Year,Yes,2630,124,214,0
42378,Female,51,1,3,1,1-2 Year,No,32665,124,113,0
42379,Female,27,1,30,0,< 1 Year,No,24339,152,88,1
